date,sentiment_score
2025-05-20,0.9968039989471436
2025-05-12,0.9717133641242981
2025-06-02,0.9996349811553955
2025-06-02,0.9902034997940063
2025-05-24,0.998932421207428
2025-05-20,0.9950196743011475
2025-05-17,0.9758394956588745
2025-05-15,0.9982267022132874
2025-05-10,0.9988896250724792
2025-05-06,0.9923000335693359
2025-05-30,0.9889350533485413
2025-05-26,0.9997805953025818
2025-05-22,0.8693732619285583
2025-05-06,0.6116876006126404
2025-05-27,0.9991150498390198
2025-05-24,0.994792640209198
2025-05-20,0.9408355355262756
2025-05-11,0.98457932472229
2025-05-09,0.9268791675567627
2025-05-27,0.9997498393058777
2025-05-14,0.9996798038482666
2025-06-03,0.9998418092727661
2025-05-24,0.9885446429252625
2025-05-12,0.992682158946991
2025-05-31,0.9927831888198853
2025-05-25,0.9953054785728455
2025-05-17,0.9654917120933533
2025-05-05,0.7930922508239746
2025-05-31,0.9482547044754028
2025-05-21,0.998236894607544
2025-05-07,0.9980708956718445
2025-05-31,0.9969108700752258
2025-05-22,0.9994939565658569
2025-05-17,0.9648860096931458
2025-05-16,0.9956706762313843
2025-05-10,0.9825080037117004
2025-05-06,0.9997386336326599
2025-05-25,0.9798920750617981
2025-05-20,0.9510390758514404
2025-05-16,0.9877293109893799
2025-05-15,0.8740625977516174
2025-05-14,0.9946999549865723
2025-05-11,0.9791154861450195
2025-05-06,0.7053513526916504
2025-06-02,0.9660453200340271
2025-05-31,0.991091251373291
2025-05-31,0.9952803254127502
2025-05-17,0.9978938698768616
2025-05-12,0.9982081651687622
2025-05-08,0.9911531805992126
2025-05-28,0.8531514406204224
2025-05-27,0.9979748129844666
2025-05-24,0.8813603520393372
2025-05-24,0.9979775547981262
2025-05-22,0.848909318447113
2025-05-18,0.9987216591835022
2025-05-16,0.9976059198379517
2025-05-16,0.9976059198379517
2025-05-10,0.9998775720596313
2025-05-09,0.9961169958114624
2025-05-07,0.9989640712738037
2025-05-05,0.9948624968528748
2025-06-01,0.9958502054214478
2025-05-29,0.9925682544708252
2025-05-23,0.9922278523445129
2025-05-10,0.5340858101844788
2025-06-03,0.9462065100669861
2025-06-03,0.9920086860656738
2025-05-31,0.8703652620315552
2025-06-03,0.9995611310005188
2025-06-02,0.9901716113090515
2025-05-28,0.9660001397132874
2025-05-15,0.7367814779281616
2025-05-14,0.996090829372406
2025-05-12,0.6668991446495056
2025-05-30,0.9955682158470154
2025-05-27,0.9891151189804077
2025-05-21,0.9894899725914001
2025-05-11,0.9940186738967896
2025-05-05,0.9946616291999817
2025-05-31,0.9905527830123901
2025-05-28,0.9993066787719727
2025-05-18,0.9954637885093689
2025-05-16,0.7489898204803467
2025-05-08,0.5678749084472656
2025-05-27,0.9980284571647644
2025-05-12,0.9928032755851746
2025-05-08,0.9988728165626526
2025-05-30,0.9949302077293396
2025-05-17,0.985895037651062
2025-05-14,0.9973804354667664
2025-05-26,0.5839159488677979
2025-05-14,0.9897792935371399
2025-05-12,0.9791545271873474
2025-05-12,0.9991303086280823
2025-05-11,0.9835370182991028
2025-05-25,0.9836775064468384
2025-05-22,0.9913182258605957
2025-05-18,0.9906596541404724
2025-05-17,0.99776291847229
2025-05-15,0.8797675371170044
2025-05-11,0.9994136095046997
2025-05-07,0.9872503280639648
2025-05-27,0.9868685603141785
2025-05-12,0.7095631957054138
2025-05-26,0.9822545647621155
2025-05-24,0.9985733032226562
2025-05-12,0.9995585083961487
2025-05-12,0.9580623507499695
2025-05-11,0.9122390151023865
2025-05-11,0.9695472121238708
2025-05-09,0.9336583018302917
2025-05-07,0.9876888394355774
2025-06-04,0.9345799088478088
2025-05-28,0.9972764849662781
2025-05-28,0.9968454241752625
2025-05-28,0.9998043179512024
2025-05-25,0.9994877576828003
2025-05-24,0.9997909665107727
2025-05-06,0.9088996052742004
2025-05-29,0.9983545541763306
2025-05-27,0.9914805889129639
2025-05-24,0.9982403516769409
2025-05-15,0.9934644103050232
2025-05-13,0.9838359951972961
2025-05-08,0.9935857653617859
2025-05-07,0.9906620383262634
2025-06-02,0.9995740056037903
2025-05-22,0.9996302127838135
2025-05-20,0.9993489384651184
2025-05-17,0.9990369081497192
2025-05-05,0.9969381093978882
2025-06-03,0.9907840490341187
